symbol,date,open,high,low,close,volume
SEYB.N0000,2024-12-02,43.6,44.0,43.1,43.3,563556
SEYB.N0000,2024-12-03,43.1,43.5,43.0,43.3,167665
SEYB.N0000,2024-12-04,43.4,43.9,43.1,43.9,275118
SEYB.N0000,2024-12-05,43.8,44.5,43.8,44.0,2281941
SEYB.N0000,2024-12-06,43.8,44.5,43.8,44.0,364707
SEYB.N0000,2024-12-09,44.0,44.3,43.7,43.9,176243
SEYB.N0000,2024-12-10,44.2,45.4,44.2,45.2,3820039
SEYB.N0000,2024-12-11,45.1,46.3,45.1,45.5,1017538
SEYB.N0000,2024-12-12,45.2,46.2,45.2,45.9,2248064
SEYB.N0000,2024-12-13,45.9,47.0,45.9,46.9,849043
SEYB.N0000,2024-12-16,47.2,49.0,46.5,48.3,2636337
SEYB.N0000,2024-12-17,48.1,48.9,46.5,47.6,627432
SEYB.N0000,2024-12-18,47.7,47.8,46.5,47.4,336946
SEYB.N0000,2024-12-19,47.0,47.5,46.6,47.1,378976
SEYB.N0000,2024-12-20,47.5,47.5,46.5,47.5,808434
SEYB.N0000,2024-12-23,48.0,49.3,47.4,47.8,894580
SEYB.N0000,2024-12-24,47.7,48.8,46.9,48.4,441839
SEYB.N0000,2024-12-26,48.8,48.9,47.8,48.0,350065
SEYB.N0000,2024-12-27,47.9,50.9,47.2,49.1,2137981
SEYB.N0000,2024-12-30,51.5,55.1,51.5,54.3,5665989
SEYB.N0000,2024-12-31,54.9,58.2,53.1,57.0,2853521
SEYB.N0000,2025-01-02,62.3,63.9,57.5,62.3,3254816
SEYB.N0000,2025-01-03,58.9,63.5,57.0,58.9,2259833
SEYB.N0000,2025-01-06,57.7,61.9,57.0,57.7,1362068
SEYB.N0000,2025-01-07,57.8,59.0,56.1,57.8,537147
SEYB.N0000,2025-01-08,58.8,60.0,58.0,58.8,13244361
SEYB.N0000,2025-01-09,57.5,59.4,57.0,57.5,1112322
SEYB.N0000,2025-01-10,57.8,58.6,56.6,57.8,602169
SEYB.N0000,2025-01-15,58.6,58.9,57.8,58.6,425489
SEYB.N0000,2025-01-16,58.5,59.4,58.2,58.5,294410
SEYB.N0000,2025-01-17,57.5,58.5,57.0,57.5,632057
SEYB.N0000,2025-01-20,58.2,58.4,57.6,58.2,297255
SEYB.N0000,2025-01-21,60.0,60.5,58.5,60.0,3326821
SEYB.N0000,2025-01-22,60.6,62.5,60.0,60.6,3308191
SEYB.N0000,2025-01-23,60.7,61.1,59.0,60.7,461575
SEYB.N0000,2025-01-24,59.9,61.0,59.5,59.9,542563
SEYB.N0000,2025-01-27,59.5,60.7,58.8,59.5,3019305
SEYB.N0000,2025-01-28,58.9,59.8,58.6,58.9,289136
SEYB.N0000,2025-01-29,59.2,60.0,59.0,59.2,39623
SEYB.N0000,2025-01-30,59.2,59.9,59.0,59.2,789349
SEYB.N0000,2025-01-31,58.6,59.5,58.4,58.6,325341
SEYB.N0000,2025-02-03,58.2,59.0,58.0,58.2,93160
SEYB.N0000,2025-02-05,56.3,59.0,56.0,56.3,209608
SEYB.N0000,2025-02-06,56.3,58.0,55.1,56.3,147616
SEYB.N0000,2025-02-07,57.0,57.2,56.4,57.0,147552
SEYB.N0000,2025-02-10,56.5,57.2,56.2,56.5,78702
SEYB.N0000,2025-02-11,54.5,57.0,54.1,54.5,1316267
SEYB.N0000,2025-02-13,55.7,56.3,54.1,55.7,576947
SEYB.N0000,2025-02-14,56.7,57.0,56.0,56.7,707182
SEYB.N0000,2025-02-17,56.9,57.2,56.7,56.9,324948
SEYB.N0000,2025-02-18,56.9,58.8,56.5,56.9,554870
SEYB.N0000,2025-02-19,56.1,58.0,56.0,56.1,597262
SEYB.N0000,2025-02-20,54.8,58.0,54.0,54.8,285830
SEYB.N0000,2025-02-21,55.0,56.7,55.0,55.0,25142
SEYB.N0000,2025-02-24,54.0,55.1,53.8,54.0,74485
SEYB.N0000,2025-02-25,52.2,54.9,52.0,52.2,159582
SEYB.N0000,2025-02-27,53.5,54.5,53.0,53.5,122212
SEYB.N0000,2025-02-28,53.0,54.5,52.8,53.0,94729
SEYB.N0000,2025-03-03,52.6,54.9,52.5,52.6,79235
SEYB.N0000,2025-03-04,49.9,53.0,49.5,49.9,363511
SEYB.N0000,2025-03-05,52.4,52.5,50.9,52.4,321092
SEYB.N0000,2025-03-06,52.3,54.0,52.0,52.3,296861
SEYB.N0000,2025-03-07,52.0,52.4,51.2,52.0,96757
SEYB.N0000,2025-03-10,51.8,52.4,51.0,51.8,45027
SEYB.N0000,2025-03-11,51.0,52.2,50.9,51.0,97300
SEYB.N0000,2025-03-12,52.0,52.2,50.7,52.0,76046
