symbol,date,open,high,low,close,volume
KGAL.N0000,2024-05-09,120.25,122.25,118.5,119.25,5708
KGAL.N0000,2024-05-10,120.5,120.5,120.0,120.0,1356
KGAL.N0000,2024-05-13,122.25,125.75,119.5,121.25,812
KGAL.N0000,2024-05-14,122.25,124.0,119.75,120.75,1384
KGAL.N0000,2024-05-15,120.25,120.25,120.0,120.0,950
KGAL.N0000,2024-05-16,120.25,120.25,120.0,120.0,1137
KGAL.N0000,2024-05-17,120.0,120.0,120.0,120.0,435
KGAL.N0000,2024-05-20,124.5,124.5,120.0,120.0,75
KGAL.N0000,2024-05-22,120.0,120.0,119.0,120.0,188
KGAL.N0000,2024-05-27,116.75,116.75,116.5,120.0,90
KGAL.N0000,2024-05-28,117.0,119.5,117.0,120.0,89
KGAL.N0000,2024-05-29,116.25,118.75,116.25,116.75,1196
KGAL.N0000,2024-05-30,118.75,118.75,116.0,116.25,1080
KGAL.N0000,2024-05-31,119.25,119.25,116.5,116.25,68
KGAL.N0000,2024-06-03,119.5,119.5,115.0,115.25,2605
KGAL.N0000,2024-06-04,118.0,118.0,117.5,115.25,23
KGAL.N0000,2024-06-05,118.0,118.0,118.0,118.0,378
KGAL.N0000,2024-06-06,118.0,118.0,116.0,116.0,1804
KGAL.N0000,2024-06-07,117.75,117.75,114.0,114.25,5339
KGAL.N0000,2024-06-10,117.0,117.0,114.75,116.25,101
KGAL.N0000,2024-06-11,114.5,115.0,114.5,114.5,957
KGAL.N0000,2024-06-12,118.0,118.0,114.0,114.0,7449
KGAL.N0000,2024-06-13,114.0,114.0,113.75,113.75,2917
KGAL.N0000,2024-06-14,116.0,116.0,116.0,113.75,83
KGAL.N0000,2024-06-18,116.0,116.0,114.0,114.25,5424
KGAL.N0000,2024-06-19,114.0,115.75,114.0,114.25,10
KGAL.N0000,2024-06-20,115.0,115.0,113.5,113.75,3119
KGAL.N0000,2024-06-24,113.75,113.75,113.75,113.75,796
KGAL.N0000,2024-06-25,117.0,117.0,113.5,113.75,275
KGAL.N0000,2024-06-26,113.5,115.75,113.5,113.75,421
KGAL.N0000,2024-06-27,113.75,117.0,113.25,113.25,1001
KGAL.N0000,2024-06-28,113.25,114.0,113.25,114.0,102
KGAL.N0000,2024-07-01,113.5,115.0,113.5,114.0,126
KGAL.N0000,2024-07-02,114.0,114.0,113.0,113.25,2380
KGAL.N0000,2024-07-03,113.0,114.0,113.0,113.0,229
KGAL.N0000,2024-07-04,115.0,115.0,115.0,113.0,1
KGAL.N0000,2024-07-08,113.0,113.0,113.0,113.0,72
KGAL.N0000,2024-07-09,113.0,114.5,112.0,112.25,641
KGAL.N0000,2024-07-10,112.0,112.0,111.0,112.0,2362
KGAL.N0000,2024-07-12,111.25,111.25,110.75,110.75,4076
KGAL.N0000,2024-07-15,111.0,112.0,111.0,111.25,498
KGAL.N0000,2024-07-16,115.0,115.0,115.0,111.25,20
KGAL.N0000,2024-07-17,115.0,115.0,112.0,112.0,313
KGAL.N0000,2024-07-18,112.0,112.0,112.0,112.0,125
KGAL.N0000,2024-07-22,114.0,114.0,112.0,112.0,210
KGAL.N0000,2024-07-23,113.0,113.0,111.0,113.0,1226
KGAL.N0000,2024-07-24,111.25,112.0,111.0,111.75,170
KGAL.N0000,2024-07-25,112.5,112.5,112.5,112.5,1000
KGAL.N0000,2024-07-26,112.5,112.5,112.5,112.5,600
